Basic Info,Raw count,Avg. weight,Viability Ceiling,Abilities,Items,Spreads,Moves,Tera Types,Teammates,Checks and Counters
Celebi,532,0.4749188657065749,79,Natural Cure: 100.000,Leftovers: 47.726 | Groundium Z: 21.566 | Psychium Z: 7.889 | Iapapa Berry: 6.333 | Life Orb: 5.972 | Choice Scarf: 3.104 | Light Clay: 2.206 | Grassium Z: 1.173 | Other: 4.031,Impish:252/0/252/0/4/0: 33.559 | Bold:248/0/184/4/0/72: 15.830 | Calm:248/0/0/8/252/0: 6.333 | Bold:248/0/160/4/96/0: 5.735 | Timid:0/0/4/252/0/252: 5.433 | Hardy:72/0/0/232/4/200: 4.677 | Other: 28.433,Stealth Rock: 68.649 | U-turn: 62.489 | Toxic: 38.266 | Healing Wish: 36.085 | Earth Power: 31.205 | Trick Room: 22.446 | Psychic: 18.765 | Recover: 18.242 | Giga Drain: 15.316 | Leaf Storm: 12.342 | Future Sight: 11.002 | Nasty Plot: 8.121 | Thunder Wave: 7.849 | Leech Seed: 7.633 | Energy Ball: 7.100 | Heal Bell: 4.452 | Hidden Power Fire: 4.081 | Substitute: 3.188 | Protect: 3.014 | Other: 19.753,Nothing: 100.000,Tapu Bulu: 53.486 | Magnezone: 38.104 | Slowbro-Mega: 34.389 | Tapu Koko: 32.774 | Crobat: 32.772 | Marowak-Alola: 21.710 | Cresselia: 21.688 | Magearna: 21.358 | Mawile-Mega: 20.830 | Excadrill: 10.577 | Tapu Lele: 8.949
Mienshao,871,0.2946512354926844,87,Regenerator: 49.193 | Reckless: 43.183 | Inner Focus: 7.625,Choice Scarf: 41.598 | Life Orb: 17.455 | Choice Band: 15.554 | Assault Vest: 14.224 | Fightinium Z: 7.578 | Other: 3.592,Jolly:0/252/0/0/4/252: 40.716 | Jolly:0/252/4/0/0/252: 18.130 | Adamant:0/252/0/0/4/252: 7.670 | Jolly:0/216/40/0/0/252: 5.621 | Jolly:4/252/0/0/0/252: 4.058 | Serious:0/252/6/0/0/252: 3.918 | Other: 19.888,U-turn: 96.452 | High Jump Kick: 95.307 | Poison Jab: 63.422 | Knock Off: 56.135 | Stone Edge: 36.684 | Fake Out: 28.306 | Rock Slide: 8.744 | Other: 14.950,Nothing: 100.000,Landorus-Therian: 46.613 | Magearna: 31.166 | Latios-Mega: 26.796 | Weavile: 26.372 | Volcarona: 26.148 | Tapu Fini: 20.034 | Tapu Koko: 17.916 | Beedrill-Mega: 14.982 | Jirachi: 14.803 | Ferrothorn: 13.013 | Swampert-Mega: 9.619
Tyrantrum,876,0.3070806380132366,70,Rock Head: 94.395 | Strong Jaw: 5.605,Choice Scarf: 71.584 | Choice Band: 7.832 | Life Orb: 4.529 | Focus Sash: 3.735 | Leftovers: 2.480 | Firium Z: 2.251 | Wide Lens: 2.161 | Assault Vest: 1.845 | Other: 3.584,Jolly:0/252/0/0/4/252: 72.304 | Adamant:252/252/4/0/0/0: 4.278 | Adamant:252/252/0/0/0/4: 3.791 | Jolly:0/252/4/0/0/252: 3.635 | Jolly:4/252/0/0/0/252: 3.425 | Adamant:0/252/0/0/4/252: 2.379 | Other: 10.188,Head Smash: 93.680 | Earthquake: 92.930 | Outrage: 79.521 | Superpower: 67.546 | Dragon Claw: 17.084 | Dragon Dance: 13.311 | Fire Fang: 6.231 | Ice Fang: 4.893 | Facade: 4.708 | Crunch: 4.514 | Other: 15.583,Nothing: 100.000,Aurorus: 59.431 | Hawlucha: 59.351 | Gardevoir-Mega: 58.425 | Goodra: 57.503 | Gourgeist-Super: 57.181 | Ferrothorn: 8.578 | Landorus-Therian: 8.442 | Greninja: 5.945 | Dragonite: 5.452 | Zeraora: 4.710 | Meloetta: 4.708
Whimsicott,816,0.30434944984440204,90,Prankster: 92.751 | Chlorophyll: 6.943 | Infiltrator: 0.306,Leftovers: 36.430 | Lagging Tail: 23.679 | Focus Sash: 8.603 | Life Orb: 7.628 | Pixie Plate: 5.699 | Fairium Z: 4.828 | Wiki Berry: 1.957 | Choice Specs: 1.680 | Iapapa Berry: 1.207 | Rocky Helmet: 1.202 | Eject Button: 1.193 | Normalium Z: 0.939 | Other: 4.954,Impish:252/0/252/0/4/0: 19.236 | Bold:252/0/252/0/4/0: 18.879 | Timid:0/0/0/252/4/252: 10.254 | Modest:4/0/0/252/0/252: 8.032 | Bold:248/0/252/0/8/0: 6.408 | Bold:248/0/252/8/0/0: 4.504 | Other: 32.688,Moonblast: 51.300 | Encore: 49.904 | Defog: 47.912 | Leech Seed: 41.136 | U-turn: 40.094 | Tailwind: 37.105 | Substitute: 34.940 | Memento: 12.459 | Giga Drain: 12.016 | Toxic: 9.955 | Taunt: 8.549 | Stun Spore: 8.019 | Growth: 5.994 | Hidden Power Fighting: 5.994 | Trick Room: 5.472 | Light Screen: 5.440 | Energy Ball: 4.011 | Other: 19.700,Nothing: 100.000,Blacephalon: 35.702 | Hoopa-Unbound: 26.183 | Tapu Lele: 25.595 | Tornadus: 24.856 | Mew: 24.005 | Sableye-Mega: 17.152 | Ditto: 16.888 | Chansey: 16.166 | Slowbro: 13.277 | Malamar: 11.380 | Shedinja: 11.108
Venomoth,650,0.3857557941868636,73,Tinted Lens: 98.666 | Shield Dust: 0.807 | Wonder Skin: 0.527,Focus Sash: 45.140 | Buginium Z: 44.465 | Life Orb: 3.491 | Leftovers: 3.172 | Other: 3.732,Timid:0/0/0/252/4/252: 49.345 | Timid:0/0/4/252/0/252: 37.709 | Modest:0/0/0/252/4/252: 5.764 | Timid:28/0/0/252/0/228: 3.191 | Other: 3.992,Quiver Dance: 98.827 | Bug Buzz: 98.739 | Sludge Bomb: 71.694 | Defog: 37.033 | Hidden Power Ground: 30.518 | Giga Drain: 27.553 | Sleep Powder: 18.077 | Other: 17.559,Nothing: 100.000,Tapu Lele: 41.625 | Volcarona: 40.779 | Vivillon: 39.672 | Sylveon: 34.133 | Manaphy: 34.133 | Forretress: 29.519 | Espeon: 29.474 | Haxorus: 29.443 | Komala: 29.443 | Slurpuff: 18.475 | Hawlucha: 11.080
Dragalge,728,0.33253594604525627,88,Adaptability: 94.163 | Poison Point: 4.371 | Poison Touch: 1.466,Assault Vest: 62.387 | Black Sludge: 19.360 | Choice Specs: 8.012 | Life Orb: 3.363 | Dragonium Z: 2.838 | Other: 4.039,Sassy:252/4/0/244/8/0: 25.218 | Sassy:248/0/56/88/116/0: 12.614 | Modest:252/0/0/252/0/0: 12.095 | Modest:252/0/0/252/4/0: 10.734 | Modest:52/0/0/160/252/0: 8.281 | Modest:252/0/0/160/96/0: 4.717 | Other: 26.342,Draco Meteor: 76.994 | Sludge Wave: 62.660 | Hidden Power Fire: 36.003 | Focus Blast: 33.928 | Hydro Pump: 30.712 | Scald: 29.616 | Gunk Shot: 25.566 | Toxic Spikes: 25.522 | Dragon Tail: 14.605 | Protect: 13.082 | Thunderbolt: 13.015 | Sludge Bomb: 10.624 | Dragon Pulse: 8.572 | Other: 19.100,Nothing: 100.000,Cresselia: 36.085 | Cinccino: 29.875 | Scolipede: 26.221 | Rhyperior: 25.995 | Breloom: 23.248 | Charizard-Mega-Y: 21.902 | Magearna: 20.574 | Diancie-Mega: 20.534 | Marowak-Alola: 20.273 | Gliscor: 14.905 | Mantine: 14.427
Vivillon,862,0.27895126798782255,73,Compound Eyes: 98.297 | Shield Dust: 1.703,Focus Sash: 60.704 | Leftovers: 32.292 | Wide Lens: 2.665 | Other: 4.339,Timid:0/0/0/252/0/252: 40.336 | Timid:0/0/4/252/0/252: 19.566 | Timid:0/0/0/252/4/252: 17.842 | Modest:0/0/0/252/4/252: 6.352 | Timid:4/0/0/252/0/252: 4.299 | Modest:4/0/0/252/0/252: 2.589 | Other: 9.014,Quiver Dance: 97.698 | Sleep Powder: 97.344 | Hurricane: 96.392 | Defog: 40.281 | Substitute: 30.028 | Bug Buzz: 7.976 | Hidden Power Ground: 7.745 | Giga Drain: 5.510 | Other: 17.024,Nothing: 100.000,Volcarona: 66.740 | Venomoth: 41.369 | Tapu Lele: 38.790 | Sylveon: 35.968 | Manaphy: 35.593 | Araquanid: 28.105 | Pinsir-Mega: 23.935 | Scizor: 23.206 | Heracross: 15.759 | Magearna: 7.856 | Accelgor: 6.226
Vaporeon,881,0.26267868633609365,83,Water Absorb: 94.255 | Hydration: 5.745,Leftovers: 88.230 | Nothing: 4.052 | Waterium Z: 3.182 | Other: 4.536,Bold:248/0/252/0/8/0: 38.932 | Bold:252/0/252/0/4/0: 15.456 | Bold:252/0/128/0/128/0: 6.185 | Bold:216/0/172/0/120/0: 4.695 | Bold:252/0/252/4/0/0: 3.638 | Modest:252/0/0/252/0/0: 3.192 | Other: 27.901,Wish: 89.333 | Scald: 88.438 | Toxic: 72.079 | Protect: 50.715 | Heal Bell: 47.424 | Ice Beam: 13.260 | Surf: 5.350 | Hydro Pump: 3.932 | Haze: 3.735 | Hidden Power Ice: 3.192 | Shadow Ball: 2.807 | Other: 19.734,Nothing: 100.000,Gliscor: 38.357 | Venusaur-Mega: 37.217 | Magearna: 36.385 | Magnezone: 35.383 | Kommo-o: 35.334 | Gardevoir: 11.995 | Lopunny-Mega: 11.617 | Tapu Bulu: 9.446 | Ditto: 8.686 | Porygon-Z: 7.607 | Absol-Mega: 7.326
Chesnaught,541,0.40889720404362223,83,Bulletproof: 84.793 | Overgrow: 15.207,Leftovers: 62.044 | Rocky Helmet: 25.390 | Fightinium Z: 7.070 | Salac Berry: 3.079 | Other: 2.416,Impish:244/0/252/0/0/12: 34.264 | Impish:252/0/252/0/4/0: 23.890 | Adamant:252/252/0/0/4/0: 13.165 | Impish:252/4/252/0/0/0: 7.891 | Impish:232/28/248/0/0/0: 6.472 | Impish:252/0/176/0/72/8: 3.616 | Other: 10.700,Spikes: 82.371 | Drain Punch: 77.689 | Synthesis: 66.522 | Wood Hammer: 42.317 | Leech Seed: 39.495 | Spiky Shield: 21.083 | Hammer Arm: 20.704 | Seed Bomb: 13.411 | Substitute: 4.379 | Taunt: 4.148 | Toxic: 3.723 | Belly Drum: 3.092 | Stone Edge: 2.850 | Other: 18.216,Nothing: 100.000,Heatran: 61.560 | Slowbro: 32.100 | Sableye-Mega: 32.094 | Toxapex: 27.651 | Greninja: 27.031 | Hydreigon: 23.405 | Tornadus-Therian: 22.244 | Durant: 14.917 | Scolipede: 14.239 | Noivern: 10.849 | Manectric-Mega: 10.132
Machamp,771,0.27715641566310373,89,No Guard: 67.115 | Guts: 32.607 | Steadfast: 0.278,Assault Vest: 36.301 | Flame Orb: 26.692 | Choice Band: 11.162 | Leftovers: 7.643 | Focus Sash: 4.928 | Muscle Band: 2.404 | Custap Berry: 2.389 | Choice Scarf: 2.280 | Life Orb: 1.482 | Other: 4.719,Adamant:248/252/0/0/8/0: 32.919 | Adamant:248/252/8/0/0/0: 12.167 | Adamant:252/252/4/0/0/0: 7.940 | Careful:120/252/0/0/136/0: 7.909 | Adamant:178/252/0/0/0/78: 4.783 | Brave:252/252/4/0/0/0: 3.183 | Other: 31.098,Bullet Punch: 68.272 | Dynamic Punch: 66.134 | Knock Off: 58.608 | Ice Punch: 42.640 | Stone Edge: 42.541 | Close Combat: 29.146 | Earthquake: 24.917 | Facade: 18.019 | Thunder Punch: 8.268 | Bulk Up: 7.927 | Substitute: 5.435 | Brick Break: 3.903 | Cross Chop: 3.054 | Fire Punch: 2.714 | Other: 18.421,Nothing: 100.000,Landorus-Therian: 21.311 | Mawile-Mega: 20.366 | Snorlax: 13.529 | Celesteela: 13.240 | Greninja: 13.134 | Aerodactyl: 12.385 | Starmie: 12.178 | Cofagrigus: 12.167 | Charizard-Mega-X: 11.835 | Magearna: 10.319 | Tapu Lele: 9.946
Dhelmise,553,0.39534070786725933,66,Steelworker: 100.000,Assault Vest: 80.120 | Leftovers: 10.532 | Choice Band: 3.189 | Life Orb: 2.495 | Other: 3.664,Brave:248/252/0/0/8/0: 40.306 | Adamant:248/252/0/0/8/0: 26.398 | Adamant:248/180/0/0/80/0: 13.811 | Adamant:156/252/0/0/0/100: 5.102 | Adamant:248/252/8/0/0/0: 2.144 | Brave:252/252/0/0/4/0: 2.015 | Other: 10.225,Anchor Shot: 96.784 | Power Whip: 94.666 | Shadow Claw: 65.544 | Earthquake: 61.862 | Rapid Spin: 54.580 | Synthesis: 8.481 | Other: 18.083,Nothing: 100.000,Golisopod: 39.273 | Necrozma: 38.700 | Komala: 38.451 | Mimikyu: 38.444 | Exeggutor-Alola: 38.279 | Greninja: 17.704 | Diggersby: 15.216 | Quagsire: 15.125 | Entei: 15.093 | Venusaur-Mega: 15.093 | Magearna: 14.552
Toxicroak,967,0.22550183989395814,77,Dry Skin: 61.868 | Poison Touch: 37.434 | Anticipation: 0.699,Focus Sash: 40.162 | Life Orb: 15.287 | Air Balloon: 14.657 | Choice Band: 8.491 | Black Sludge: 6.846 | Leftovers: 4.286 | Poisonium Z: 2.693 | Fightinium Z: 2.184 | Choice Scarf: 2.141 | Other: 3.254,Adamant:0/252/0/0/0/252: 31.328 | Jolly:0/252/0/0/4/252: 24.323 | Adamant:4/252/0/0/0/252: 17.542 | Adamant:0/252/0/0/4/252: 15.030 | Jolly:4/252/0/0/0/252: 2.336 | Adamant:248/252/8/0/0/0: 2.293 | Other: 7.148,Drain Punch: 83.365 | Sucker Punch: 71.080 | Poison Jab: 56.882 | Swords Dance: 38.639 | Gunk Shot: 37.861 | Fake Out: 37.441 | Cross Chop: 11.013 | Bullet Punch: 8.700 | Pursuit: 8.461 | Knock Off: 8.452 | Substitute: 8.336 | Ice Punch: 7.601 | Earthquake: 6.060 | Other: 16.109,Nothing: 100.000,Beedrill-Mega: 43.175 | Pelipper: 31.989 | Gengar: 31.721 | Muk-Alola: 31.047 | Crobat: 31.024 | Nidoqueen: 30.484 | Greninja: 29.972 | Ferrothorn: 27.643 | Swampert-Mega: 19.004 | Kingdra: 14.139 | Landorus-Therian: 12.822
Slowking,478,0.44476025725431084,87,Regenerator: 99.040 | Oblivious: 0.484 | Own Tempo: 0.476,Leftovers: 47.499 | Assault Vest: 26.477 | Firium Z: 19.927 | Choice Specs: 1.480 | Other: 4.617,Calm:252/0/0/4/252/0: 28.471 | Quiet:252/0/0/252/4/0: 20.348 | Calm:252/0/0/6/252/0: 12.721 | Modest:248/0/4/252/4/0: 9.407 | Modest:252/0/0/252/4/0: 4.387 | Sassy:148/0/0/160/200/0: 2.587 | Other: 22.078,Scald: 64.375 | Future Sight: 47.770 | Psychic: 38.903 | Surf: 34.697 | Fire Blast: 33.895 | Slack Off: 33.559 | Thunder Wave: 30.211 | Flamethrower: 24.490 | Trick Room: 22.843 | Psyshock: 22.415 | Shadow Ball: 16.205 | Ice Beam: 7.657 | Dragon Tail: 3.739 | Other: 19.242,Nothing: 100.000,Skarmory: 24.788 | Conkeldurr: 23.543 | Marowak-Alola: 21.108 | Cresselia: 19.090 | Stakataka: 19.090 | Reuniclus: 18.509 | Zapdos: 18.491 | Volcarona: 17.147 | Scizor-Mega: 16.470 | Nidoqueen: 16.244 | Skuntank: 16.244
Blastoise-Mega,976,0.2211365197317035,84,Mega Launcher: 100.000,Blastoisinite: 100.000,Modest:252/0/0/252/4/0: 10.130 | Timid:0/0/0/252/4/252: 8.971 | Modest:0/0/4/252/0/252: 8.348 | Modest:216/0/0/252/0/40: 8.204 | Timid:0/0/4/252/0/252: 5.330 | Modest:252/0/4/252/0/0: 4.777 | Other: 54.240,Aura Sphere: 73.365 | Dark Pulse: 69.160 | Ice Beam: 56.134 | Rapid Spin: 54.108 | Water Pulse: 49.764 | Hydro Pump: 18.269 | Scald: 15.027 | Dragon Pulse: 14.219 | Toxic: 6.900 | Hidden Power Electric: 4.897 | Focus Blast: 4.405 | Haze: 4.166 | Earthquake: 4.147 | Aqua Ring: 3.441 | Water Spout: 3.261 | Other: 18.737,Nothing: 100.000,Landorus-Therian: 30.046 | Ferrothorn: 25.314 | Victini: 23.998 | Tapu Lele: 23.738 | Magearna: 13.117 | Zapdos: 10.078 | Shaymin: 9.921 | Taillow: 8.811 | Gyarados: 7.753 | Forretress: 7.606 | Muk-Alola: 7.580
Electivire,1219,0.1716439908728908,71,Motor Drive: 96.653 | Vital Spirit: 3.347,Life Orb: 32.450 | Expert Belt: 18.792 | Assault Vest: 16.699 | Choice Scarf: 8.760 | Choice Band: 7.570 | Air Balloon: 3.767 | Shell Bell: 2.174 | Zap Plate: 1.987 | Metronome: 1.635 | Shuca Berry: 1.530 | Other: 4.635,Jolly:4/252/0/0/0/252: 23.348 | Jolly:0/252/0/0/4/252: 19.962 | Adamant:0/252/0/0/4/252: 16.369 | Adamant:4/252/0/0/0/252: 9.792 | Quiet:0/160/68/252/28/0: 6.260 | Rash:0/188/68/252/0/0: 5.696 | Other: 18.572,Ice Punch: 90.848 | Earthquake: 68.851 | Wild Charge: 56.198 | Cross Chop: 47.104 | Fire Punch: 29.449 | Thunder Punch: 26.671 | Thunderbolt: 14.587 | Thunder Wave: 13.707 | Facade: 12.087 | Power-Up Punch: 11.757 | Hammer Arm: 4.781 | Thunder: 3.052 | Brick Break: 2.772 | Other: 18.136,Nothing: 100.000,Charizard-Mega-Y: 41.895 | Espeon: 34.062 | Gyarados: 22.427 | Mudsdale: 21.543 | Pyukumuku: 21.240 | Tapu Fini: 21.240 | Scizor: 14.593 | Dragonite: 13.224 | Greninja: 10.902 | Skarmory: 9.548 | Arcanine: 9.423
Steelix-Mega,703,0.297744373389868,95,Sand Force: 100.000,Steelixite: 100.000,Adamant:248/252/0/0/8/0: 25.799 | Brave:252/208/0/0/48/0: 16.568 | Adamant:252/252/0/0/4/0: 9.290 | Careful:248/8/0/0/252/0: 8.491 | Brave:252/252/0/0/4/0: 8.183 | Careful:252/4/0/0/252/0: 5.780 | Other: 25.890,Earthquake: 96.245 | Stealth Rock: 76.018 | Heavy Slam: 56.871 | Toxic: 32.299 | Gyro Ball: 29.098 | Curse: 26.562 | Fire Fang: 23.065 | Ice Fang: 11.658 | Iron Head: 8.054 | Roar: 6.929 | Dragon Tail: 6.902 | Explosion: 5.599 | Stone Edge: 3.823 | Other: 16.877,Nothing: 100.000,Tyranitar: 52.065 | Tornadus-Therian: 34.869 | Chansey: 31.122 | Cresselia: 28.884 | Skarmory: 28.248 | Slowbro: 28.187 | Stakataka: 16.135 | Reuniclus: 14.901 | Komala: 14.899 | Breloom: 14.706 | Clefable: 13.360
Jellicent,395,0.5083380286993953,77,Water Absorb: 98.045 | Cursed Body: 1.955,Leftovers: 64.456 | Wiki Berry: 27.886 | Colbur Berry: 2.606 | Ghostium Z: 1.737 | Other: 3.314,Calm:0/0/252/4/252/0: 27.688 | Bold:252/0/252/0/4/0: 25.632 | Bold:252/0/212/0/0/44: 16.002 | Modest:252/0/128/0/128/0: 7.154 | Calm:252/0/4/0/252/0: 5.945 | Bold:252/0/224/0/0/32: 4.958 | Other: 12.621,Recover: 88.904 | Scald: 73.420 | Will-O-Wisp: 56.372 | Ice Beam: 49.500 | Hex: 39.515 | Taunt: 29.944 | Trick Room: 29.789 | Toxic: 8.949 | Protect: 6.833 | Other: 16.773,Nothing: 100.000,Hydreigon: 42.443 | Heatran: 29.675 | Volcarona: 29.514 | Ferrothorn: 27.467 | Conkeldurr: 27.316 | Bisharp: 26.603 | Excadrill: 24.272 | Serperior: 24.235 | Tyranitar: 22.812 | Skarmory: 20.465 | Scizor: 16.108
Cobalion,401,0.538554682332383,72,Justified: 100.000,Fightinium Z: 38.715 | Leftovers: 19.176 | Focus Sash: 13.143 | Nothing: 5.053 | Assault Vest: 4.042 | Iapapa Berry: 3.160 | Buginium Z: 3.074 | Sitrus Berry: 2.514 | Life Orb: 2.387 | Shuca Berry: 2.049 | Weakness Policy: 1.616 | Rocky Helmet: 1.595 | Other: 3.476,Timid:0/0/0/252/4/252: 33.781 | Jolly:0/252/4/0/0/252: 13.469 | Jolly:0/252/0/0/4/252: 8.558 | Jolly:252/0/0/0/0/252: 8.189 | Adamant:0/252/0/0/4/252: 7.360 | Naive:0/252/0/4/0/252: 5.044 | Other: 23.600,Iron Head: 50.403 | Volt Switch: 43.115 | Hidden Power Ice: 41.505 | Close Combat: 40.199 | Flash Cannon: 36.972 | Stealth Rock: 36.499 | Calm Mind: 36.284 | Focus Blast: 35.876 | Swords Dance: 17.269 | Sacred Sword: 16.482 | Thunder Wave: 11.604 | Rock Polish: 10.905 | Taunt: 7.518 | Other: 15.370,Nothing: 100.000,Charizard-Mega-X: 29.856 | Landorus-Therian: 29.616 | Zapdos: 28.777 | Tapu Lele: 27.492 | Keldeo: 26.706 | Amoonguss: 16.133 | Victini: 15.227 | Tapu Fini: 12.723 | Garchomp: 12.519 | Thundurus: 12.201 | Azumarill: 9.340
Miltank,363,0.5409053622884483,66,Scrappy: 57.144 | Sap Sipper: 22.605 | Thick Fat: 20.251,Leftovers: 73.563 | Assault Vest: 22.162 | Other: 4.274,Bold:252/0/252/0/4/0: 55.232 | Adamant:252/252/0/0/4/0: 24.108 | Calm:252/0/0/0/236/20: 12.321 | Careful:252/4/0/0/252/0: 1.363 | Impish:0/4/252/0/252/0: 1.022 | Hardy:0/0/0/0/0/252: 0.937 | Other: 5.016,Milk Drink: 77.948 | Seismic Toss: 67.980 | Stealth Rock: 67.064 | Heal Bell: 55.646 | Ice Punch: 22.204 | Fire Punch: 22.159 | Earthquake: 22.058 | Power-Up Punch: 19.085 | Toxic: 18.907 | Body Slam: 8.147 | Other: 18.800,Nothing: 100.000,Togekiss: 61.597 | Komala: 52.285 | Hippowdon: 49.094 | Latios: 49.094 | Gyarados: 32.612 | Azumarill: 18.976 | Ampharos-Mega: 18.647 | Heracross: 17.402 | Forretress: 17.072 | Espeon: 17.072 | Krookodile: 16.690
Persian-Alola,648,0.3069635673604931,77,Fur Coat: 96.193 | Technician: 3.807 | Rattled: 0.000,Darkinium Z: 73.635 | Leftovers: 8.099 | Life Orb: 3.643 | Choice Specs: 3.565 | Rocky Helmet: 2.165 | Focus Sash: 1.953 | Choice Band: 1.694 | Weakness Policy: 1.245 | Other: 4.002,Jolly:252/4/0/0/0/252: 45.570 | Jolly:252/0/4/0/0/252: 21.928 | Jolly:0/252/0/0/4/252: 6.261 | Careful:252/0/0/0/252/4: 4.876 | Jolly:248/0/8/0/0/252: 3.519 | Modest:0/4/0/252/0/252: 3.519 | Other: 14.326,Parting Shot: 96.417 | Taunt: 86.450 | Toxic: 71.211 | Fake Out: 62.015 | Foul Play: 37.986 | Knock Off: 15.968 | Switcheroo: 5.889 | Dark Pulse: 3.662 | Hypnosis: 3.543 | Other: 16.859,Nothing: 100.000,Magearna: 44.339 | Chandelure: 40.516 | Vikavolt: 40.516 | Keldeo: 40.259 | Gallade-Mega: 40.225 | Gardevoir-Mega: 23.544 | Zapdos: 21.826 | Muk-Alola: 20.652 | Dusknoir: 20.190 | Garchomp: 16.454 | Landorus-Therian: 11.521
Archeops,319,0.5869693507126348,79,Defeatist: 100.000,Focus Sash: 72.880 | Expert Belt: 11.037 | Nothing: 9.474 | Life Orb: 1.493 | Iapapa Berry: 1.068 | Other: 4.048,Jolly:0/252/0/0/4/252: 82.588 | Jolly:0/252/0/0/0/252: 8.876 | Hasty:0/252/0/0/0/252: 2.116 | Jolly:0/252/4/0/0/252: 0.968 | Adamant:4/252/0/0/0/252: 0.909 | Other: 4.543,Endeavor: 73.896 | Stealth Rock: 73.632 | Rock Tomb: 70.882 | Defog: 68.621 | Earthquake: 22.441 | U-turn: 14.629 | Roost: 13.438 | Stone Edge: 13.290 | Acrobatics: 11.441 | Crunch: 10.362 | Dragon Claw: 9.750 | Other: 17.620,Nothing: 100.000,Mimikyu: 70.628 | Lopunny-Mega: 63.981 | Azumarill: 62.896 | Garchomp: 31.658 | Zapdos: 26.551 | Jirachi: 21.878 | Volcarona: 18.358 | Magearna: 16.548 | Excadrill: 11.706 | Tapu Koko: 11.123 | Tyranitar: 10.927
Lycanroc-Dusk,833,0.23882606352182778,74,Tough Claws: 100.000,Lycanium Z: 45.931 | Focus Sash: 33.789 | Life Orb: 11.474 | Choice Band: 3.511 | Assault Vest: 1.182 | Other: 4.114,Jolly:0/252/0/0/4/252: 23.350 | Jolly:0/252/0/0/0/252: 18.634 | Jolly:0/252/4/0/0/252: 18.435 | Jolly:4/252/0/0/0/252: 12.348 | Adamant:4/252/0/0/0/252: 9.168 | Jolly:252/4/0/0/0/252: 4.516 | Other: 13.549,Accelerock: 62.726 | Stone Edge: 61.948 | Stealth Rock: 56.080 | Brick Break: 30.569 | Endeavor: 28.497 | Taunt: 27.467 | Crunch: 26.843 | Fire Fang: 19.779 | Drill Run: 19.537 | Swords Dance: 15.469 | Iron Head: 7.759 | Thunder Fang: 7.496 | Sucker Punch: 7.092 | Counter: 5.151 | Zen Headbutt: 4.469 | Other: 19.119,Nothing: 100.000,Greninja: 36.967 | Garchomp: 17.253 | Charizard-Mega-Y: 15.165 | Galvantula: 12.853 | Kartana: 12.163 | Kommo-o: 12.070 | Tapu Koko: 11.302 | Alakazam: 10.518 | Zapdos: 10.362 | Landorus-Therian: 9.223 | Xurkitree: 8.264
Victreebel,470,0.4083249867784827,74,Chlorophyll: 99.978 | Gluttony: 0.022,Focus Sash: 57.954 | Life Orb: 35.153 | Grassium Z: 4.035 | Other: 2.858,Naive:0/136/0/120/0/252: 48.140 | Modest:0/0/0/252/4/252: 16.979 | Naughty:0/160/0/96/0/252: 6.525 | Timid:0/0/0/252/4/252: 6.386 | Jolly:0/252/0/0/4/252: 6.171 | Hasty:0/4/0/252/0/252: 5.527 | Other: 10.272,Weather Ball: 92.722 | Growth: 75.708 | Leaf Blade: 64.301 | Hidden Power Ground: 54.896 | Sludge Bomb: 38.177 | Solar Beam: 22.791 | Sleep Powder: 12.442 | Poison Jab: 9.676 | Giga Drain: 7.172 | Knock Off: 4.961 | Other: 17.154,Nothing: 100.000,Torkoal: 77.866 | Houndoom-Mega: 50.445 | Clefable: 48.616 | Excadrill: 46.779 | Dragonite: 46.583 | Charizard-Mega-Y: 22.410 | Landorus-Therian: 21.482 | Zapdos: 17.354 | Volcanion: 10.651 | Ninetales: 10.388 | Gliscor: 9.091
Aurorus,448,0.4648233499876895,77,Snow Warning: 92.822 | Refrigerate: 7.178,Focus Sash: 89.380 | Rocky Helmet: 3.569 | Choice Specs: 2.708 | Other: 4.342,Modest:0/0/4/252/0/252: 85.094 | Modest:252/0/0/252/4/0: 4.603 | Modest:104/0/148/252/4/0: 3.395 | Calm:252/0/0/128/128/0: 2.161 | Other: 4.747,Freeze-Dry: 96.315 | Blizzard: 90.466 | Earth Power: 90.065 | Stealth Rock: 81.252 | Rock Polish: 6.667 | Hyper Voice: 5.261 | Ancient Power: 5.004 | Calm Mind: 4.975 | Other: 19.995,Nothing: 100.000,Tyrantrum: 76.772 | Gardevoir-Mega: 74.628 | Hawlucha: 74.113 | Goodra: 74.113 | Gourgeist-Super: 73.869 | Dragalge: 2.996 | Altaria-Mega: 2.996 | Blissey: 2.996 | Volcanion: 2.996 | Omastar: 2.921 | Cradily: 2.511
Zangoose,247,0.7657608830431079,65,Toxic Boost: 99.998 | Immunity: 0.002,Toxic Orb: 99.998 | Other: 0.002,Jolly:0/252/0/0/4/252: 85.368 | Jolly:24/216/8/0/8/252: 6.591 | Hardy:0/252/0/0/4/252: 4.147 | Other: 3.895,Facade: 99.998 | Quick Attack: 98.594 | Swords Dance: 97.721 | Knock Off: 92.153 | Other: 11.533,Nothing: 100.000,Kommo-o: 84.239 | Zapdos: 83.313 | Magearna: 83.215 | Medicham-Mega: 83.215 | Primarina: 83.215 | Gyarados-Mega: 7.183 | Klefki: 6.159 | Landorus-Therian: 6.159 | Salazzle: 6.159 | Rotom-Mow: 6.159 | Swellow: 2.409
